order_id,ship_date,delivery_date,carrier,shipping_cost
118881,2024-11-16 21:07:00,2024-11-23 21:07:00,UPS,9.96
118882,2024-11-12 15:43:00,2024-11-20 15:43:00,USPS,27.52
118883,2024-11-16 04:33:00,2024-11-20 04:33:00,DHL,25.04
118885,2024-11-13 02:09:00,2024-11-20 02:09:00,USPS,3.85
118886,2024-11-17 21:11:00,2024-11-20 21:11:00,USPS,15.56
118887,2024-11-17 08:36:00,2024-11-24 08:36:00,DHL,5.43
118888,2024-11-16 15:28:00,2024-11-22 15:28:00,DHL,13.46
118890,2024-11-17 08:00:00,2024-11-19 08:00:00,DHL,9.43
118892,2024-11-12 05:41:00,2024-11-20 05:41:00,UPS,7.8
118894,2024-11-17 18:14:00,2024-11-25 18:14:00,DHL,8.77
118895,2024-11-15 04:31:00,2024-11-23 04:31:00,FedEx,15.76
118897,2024-11-16 10:38:00,2024-11-26 10:38:00,USPS,11.71
118898,2024-11-16 08:40:00,2024-11-24 08:40:00,DHL,0.92
118899,2024-11-15 04:32:00,2024-11-16 04:32:00,UPS,3.28
118900,2024-11-14 09:09:00,2024-11-24 09:09:00,USPS,9.75
118901,2024-11-12 03:01:00,2024-11-17 03:01:00,DHL,3.21
118902,2024-11-12 05:34:00,2024-11-18 05:34:00,DHL,19.27
118903,2024-11-14 09:46:00,2024-11-22 09:46:00,FedEx,16.7
118904,2024-11-17 22:23:00,2024-11-27 22:23:00,USPS,1.33
118906,2024-11-14 11:44:00,2024-11-15 11:44:00,FedEx,7.43
118907,2024-11-14 01:18:00,2024-11-20 01:18:00,DHL,18.77
118908,2024-11-14 21:17:00,2024-11-23 21:17:00,UPS,14.06
118909,2024-11-14 21:50:00,2024-11-20 21:50:00,USPS,3.41
118911,2024-11-14 14:57:00,2024-11-24 14:57:00,FedEx,6.14
118912,2024-11-12 11:45:00,2024-11-16 11:45:00,USPS,6.98
118913,2024-11-15 04:55:00,2024-11-20 04:55:00,USPS,3.35
118914,2024-11-15 03:33:00,2024-11-16 03:33:00,DHL,1.81
118916,2024-11-13 09:49:00,2024-11-23 09:49:00,USPS,8.04
118917,2024-11-13 03:22:00,2024-11-17 03:22:00,UPS,7.53
118919,2024-11-16 21:59:00,2024-11-24 21:59:00,FedEx,1.75
118920,2024-11-15 06:15:00,2024-11-20 06:15:00,FedEx,21.79
118921,2024-11-14 10:39:00,2024-11-23 10:39:00,DHL,11.33
118922,2024-11-17 21:14:00,2024-11-20 21:14:00,UPS,2.66
118923,2024-11-14 14:51:00,2024-11-17 14:51:00,USPS,2.75
118924,2024-11-15 22:40:00,2024-11-19 22:40:00,DHL,5.99
118925,2024-11-18 03:35:00,2024-11-28 03:35:00,FedEx,11.22
118926,2024-11-15 05:45:00,2024-11-23 05:45:00,FedEx,28.86
118927,2024-11-14 13:40:00,2024-11-21 13:40:00,DHL,8.23
118928,2024-11-18 06:17:00,2024-11-22 06:17:00,UPS,27.85
118929,2024-11-18 12:44:00,2024-11-25 12:44:00,DHL,11.58
118931,2024-11-16 23:06:00,2024-11-20 23:06:00,FedEx,6.63
118932,2024-11-15 14:08:00,2024-11-25 14:08:00,FedEx,5.27
118933,2024-11-14 07:51:00,2024-11-19 07:51:00,FedEx,22.08
118934,2024-11-13 22:07:00,2024-11-18 22:07:00,DHL,6.0
118935,2024-11-16 07:28:00,2024-11-23 07:28:00,FedEx,7.87
118936,2024-11-18 15:51:00,2024-11-23 15:51:00,FedEx,5.15
118937,2024-11-17 06:31:00,2024-11-25 06:31:00,DHL,7.49
118938,2024-11-17 03:18:00,2024-11-22 03:18:00,DHL,28.26
118939,2024-11-16 21:54:00,2024-11-21 21:54:00,USPS,8.86
118940,2024-11-16 10:23:00,2024-11-26 10:23:00,UPS,21.63
118942,2024-11-18 16:26:00,2024-11-23 16:26:00,DHL,7.82
118943,2024-11-18 22:46:00,2024-11-21 22:46:00,USPS,1.14
118944,2024-11-13 08:12:00,2024-11-18 08:12:00,UPS,6.19
118945,2024-11-17 15:12:00,2024-11-26 15:12:00,DHL,7.69
118946,2024-11-17 19:54:00,2024-11-19 19:54:00,FedEx,11.22
118947,2024-11-13 11:19:00,2024-11-23 11:19:00,FedEx,0.82
118948,2024-11-17 01:54:00,2024-11-21 01:54:00,FedEx,14.43
118949,2024-11-13 03:51:00,2024-11-22 03:51:00,FedEx,4.21
118950,2024-11-14 09:19:00,2024-11-19 09:19:00,FedEx,6.21
118951,2024-11-17 11:26:00,2024-11-21 11:26:00,UPS,18.58
118952,2024-11-15 02:36:00,2024-11-24 02:36:00,FedEx,13.32
118953,2024-11-17 07:54:00,2024-11-25 07:54:00,USPS,16.43
118954,2024-11-14 16:40:00,2024-11-16 16:40:00,DHL,10.61
118957,2024-11-16 08:31:00,2024-11-21 08:31:00,FedEx,6.66
118959,2024-11-13 08:35:00,2024-11-18 08:35:00,FedEx,21.82
118960,2024-11-18 02:59:00,2024-11-26 02:59:00,USPS,8.53
118961,2024-11-17 19:58:00,2024-11-26 19:58:00,USPS,13.45
118962,2024-11-13 00:25:00,2024-11-14 00:25:00,FedEx,6.12
118963,2024-11-18 16:25:00,2024-11-26 16:25:00,USPS,13.48
118964,2024-11-16 11:08:00,2024-11-22 11:08:00,UPS,11.17
118965,2024-11-15 11:41:00,2024-11-22 11:41:00,DHL,2.59
118966,2024-11-13 04:51:00,2024-11-19 04:51:00,USPS,4.31
118967,2024-11-13 15:03:00,2024-11-17 15:03:00,DHL,13.82
118968,2024-11-17 20:04:00,2024-11-19 20:04:00,USPS,0.35
118969,2024-11-18 17:15:00,2024-11-28 17:15:00,USPS,0.94
118970,2024-11-18 17:37:00,2024-11-21 17:37:00,UPS,11.78
118971,2024-11-18 07:59:00,2024-11-28 07:59:00,USPS,10.76
118972,2024-11-13 03:43:00,2024-11-15 03:43:00,USPS,13.36
118974,2024-11-18 02:50:00,2024-11-21 02:50:00,USPS,8.95
118976,2024-11-15 01:07:00,2024-11-16 01:07:00,UPS,20.27
118978,2024-11-16 17:52:00,2024-11-24 17:52:00,FedEx,13.64
118979,2024-11-16 13:16:00,2024-11-23 13:16:00,DHL,12.66
118980,2024-11-16 23:54:00,2024-11-23 23:54:00,FedEx,5.74
118982,2024-11-17 06:22:00,2024-11-19 06:22:00,UPS,20.28
118983,2024-11-18 13:56:00,2024-11-27 13:56:00,UPS,11.45
118984,2024-11-14 00:47:00,2024-11-20 00:47:00,UPS,11.11
118985,2024-11-17 07:42:00,2024-11-25 07:42:00,DHL,7.53
118986,2024-11-16 07:26:00,2024-11-18 07:26:00,UPS,10.36
118988,2024-11-19 21:43:00,2024-11-26 21:43:00,FedEx,23.25
118989,2024-11-18 00:02:00,2024-11-20 00:02:00,USPS,6.19
118990,2024-11-14 13:53:00,2024-11-19 13:53:00,FedEx,4.79
118991,2024-11-15 21:33:00,2024-11-17 21:33:00,UPS,7.96
118993,2024-11-17 01:11:00,2024-11-24 01:11:00,UPS,7.6
118994,2024-11-16 11:50:00,2024-11-17 11:50:00,UPS,15.95
118995,2024-11-15 18:00:00,2024-11-16 18:00:00,FedEx,5.92
118996,2024-11-18 07:15:00,2024-11-19 07:15:00,USPS,11.34
118997,2024-11-15 01:23:00,2024-11-16 01:23:00,FedEx,1.48
118998,2024-11-14 11:08:00,2024-11-17 11:08:00,UPS,17.53
118999,2024-11-18 09:53:00,2024-11-21 09:53:00,FedEx,16.92
119000,2024-11-18 15:38:00,2024-11-26 15:38:00,UPS,9.4
119001,2024-11-19 08:18:00,2024-11-25 08:18:00,DHL,1.46
119002,2024-11-14 18:24:00,2024-11-24 18:24:00,USPS,2.88
119003,2024-11-15 12:07:00,2024-11-18 12:07:00,UPS,8.48
119005,2024-11-18 03:02:00,2024-11-26 03:02:00,FedEx,7.37
119006,2024-11-19 09:26:00,2024-11-25 09:26:00,FedEx,6.07
119007,2024-11-18 08:09:00,2024-11-20 08:09:00,USPS,5.82
119008,2024-11-19 04:18:00,2024-11-20 04:18:00,DHL,2.59
119009,2024-11-19 04:56:00,2024-11-27 04:56:00,USPS,20.6
119010,2024-11-18 23:41:00,2024-11-23 23:41:00,FedEx,0.74
119011,2024-11-19 01:41:00,2024-11-26 01:41:00,FedEx,5.51
119012,2024-11-18 02:31:00,2024-11-20 02:31:00,USPS,15.99
119013,2024-11-17 02:29:00,2024-11-20 02:29:00,USPS,18.99
119014,2024-11-18 15:16:00,2024-11-24 15:16:00,FedEx,11.21
119015,2024-11-18 23:05:00,2024-11-27 23:05:00,FedEx,10.68
119016,2024-11-18 15:18:00,2024-11-21 15:18:00,DHL,2.65
119017,2024-11-17 02:12:00,2024-11-20 02:12:00,FedEx,3.84
119018,2024-11-15 10:55:00,2024-11-16 10:55:00,UPS,5.38
119019,2024-11-15 15:48:00,2024-11-20 15:48:00,UPS,4.02
119020,2024-11-14 09:25:00,2024-11-23 09:25:00,FedEx,8.15
119021,2024-11-16 10:49:00,2024-11-18 10:49:00,USPS,12.01
119022,2024-11-16 06:26:00,2024-11-22 06:26:00,FedEx,13.98
119023,2024-11-17 07:11:00,2024-11-22 07:11:00,FedEx,8.43
119024,2024-11-17 09:12:00,2024-11-26 09:12:00,UPS,4.81
119025,2024-11-14 18:07:00,2024-11-18 18:07:00,UPS,9.82
119026,2024-11-14 17:51:00,2024-11-16 17:51:00,FedEx,14.84
119027,2024-11-14 11:46:00,2024-11-20 11:46:00,USPS,16.01
119028,2024-11-17 01:48:00,2024-11-20 01:48:00,USPS,5.21
119029,2024-11-14 18:06:00,2024-11-21 18:06:00,USPS,7.74
119030,2024-11-18 16:06:00,2024-11-27 16:06:00,DHL,10.87
119031,2024-11-19 10:50:00,2024-11-27 10:50:00,UPS,2.48
119032,2024-11-15 01:35:00,2024-11-22 01:35:00,USPS,13.53
119034,2024-11-17 23:21:00,2024-11-23 23:21:00,DHL,5.97
119035,2024-11-15 05:09:00,2024-11-23 05:09:00,UPS,17.53
119037,2024-11-18 20:13:00,2024-11-24 20:13:00,USPS,4.84
119038,2024-11-18 16:20:00,2024-11-19 16:20:00,FedEx,16.18
119039,2024-11-17 12:14:00,2024-11-26 12:14:00,UPS,1.36
119040,2024-11-19 07:36:00,2024-11-20 07:36:00,DHL,12.15
119041,2024-11-17 14:33:00,2024-11-25 14:33:00,FedEx,22.89
119042,2024-11-19 09:20:00,2024-11-29 09:20:00,UPS,7.9
119043,2024-11-18 17:01:00,2024-11-27 17:01:00,UPS,9.6
119044,2024-11-16 10:55:00,2024-11-25 10:55:00,USPS,4.12
119045,2024-11-17 11:05:00,2024-11-20 11:05:00,UPS,7.38
119046,2024-11-17 03:14:00,2024-11-24 03:14:00,USPS,15.11
119048,2024-11-19 09:44:00,2024-11-28 09:44:00,UPS,4.13
119049,2024-11-20 22:48:00,2024-11-27 22:48:00,UPS,8.66
119050,2024-11-20 22:25:00,2024-11-24 22:25:00,UPS,8.42
119051,2024-11-20 09:26:00,2024-11-23 09:26:00,FedEx,2.55
119052,2024-11-15 02:26:00,2024-11-20 02:26:00,UPS,1.22
119053,2024-11-15 02:20:00,2024-11-25 02:20:00,DHL,15.38
119055,2024-11-15 09:52:00,2024-11-16 09:52:00,FedEx,11.97
119056,2024-11-19 23:20:00,2024-11-28 23:20:00,UPS,5.51
119058,2024-11-19 12:51:00,2024-11-29 12:51:00,UPS,25.02
119059,2024-11-16 15:49:00,2024-11-18 15:49:00,USPS,15.82
119060,2024-11-18 12:52:00,2024-11-20 12:52:00,USPS,12.26
119061,2024-11-15 06:39:00,2024-11-18 06:39:00,UPS,18.43
119062,2024-11-16 06:11:00,2024-11-20 06:11:00,UPS,7.24
119065,2024-11-17 15:58:00,2024-11-24 15:58:00,UPS,9.18
119066,2024-11-16 17:02:00,2024-11-25 17:02:00,FedEx,8.45
119067,2024-11-19 15:27:00,2024-11-28 15:27:00,USPS,17.2
119068,2024-11-19 19:53:00,2024-11-24 19:53:00,USPS,14.49
119069,2024-11-20 06:48:00,2024-11-29 06:48:00,UPS,8.83
119070,2024-11-16 07:28:00,2024-11-22 07:28:00,USPS,6.45
119071,2024-11-15 00:26:00,2024-11-16 00:26:00,DHL,30.02
119072,2024-11-20 08:20:00,2024-11-25 08:20:00,USPS,4.33
119074,2024-11-19 06:08:00,2024-11-26 06:08:00,FedEx,2.35
119075,2024-11-20 18:35:00,2024-11-27 18:35:00,FedEx,7.45
119076,2024-11-18 18:25:00,2024-11-25 18:25:00,UPS,13.61
119077,2024-11-20 17:26:00,2024-11-21 17:26:00,UPS,1.99
119078,2024-11-16 16:03:00,2024-11-25 16:03:00,UPS,10.57
119079,2024-11-17 06:06:00,2024-11-27 06:06:00,DHL,1.97
119080,2024-11-18 19:11:00,2024-11-28 19:11:00,UPS,15.88
119082,2024-11-18 10:08:00,2024-11-20 10:08:00,FedEx,9.12
119083,2024-11-15 18:06:00,2024-11-18 18:06:00,DHL,7.69
119084,2024-11-19 16:07:00,2024-11-24 16:07:00,DHL,5.17
119085,2024-11-20 16:01:00,2024-11-26 16:01:00,FedEx,3.63
119086,2024-11-20 13:33:00,2024-11-22 13:33:00,FedEx,14.96
119087,2024-11-17 19:01:00,2024-11-22 19:01:00,FedEx,3.44
119088,2024-11-21 23:15:00,2024-11-25 23:15:00,USPS,4.42
119089,2024-11-20 07:30:00,2024-11-21 07:30:00,USPS,14.63
119090,2024-11-18 15:27:00,2024-11-21 15:27:00,USPS,24.01
119092,2024-11-20 13:09:00,2024-11-30 13:09:00,USPS,9.1
119093,2024-11-17 12:33:00,2024-11-27 12:33:00,USPS,10.74
119094,2024-11-16 13:24:00,2024-11-17 13:24:00,DHL,8.59
119095,2024-11-19 03:31:00,2024-11-21 03:31:00,UPS,1.5
119096,2024-11-16 21:35:00,2024-11-22 21:35:00,FedEx,1.35
119097,2024-11-17 00:49:00,2024-11-22 00:49:00,DHL,12.79
119099,2024-11-21 21:42:00,2024-11-24 21:42:00,USPS,28.01
119100,2024-11-19 14:02:00,2024-11-23 14:02:00,USPS,18.53
119101,2024-11-19 08:55:00,2024-11-25 08:55:00,DHL,22.87
119102,2024-11-17 21:11:00,2024-11-21 21:11:00,FedEx,9.67
119104,2024-11-16 07:43:00,2024-11-24 07:43:00,USPS,4.38
119105,2024-11-19 08:29:00,2024-11-24 08:29:00,FedEx,26.62
119106,2024-11-16 20:10:00,2024-11-19 20:10:00,FedEx,9.97
119107,2024-11-21 14:19:00,2024-11-30 14:19:00,DHL,5.19
119108,2024-11-19 16:07:00,2024-11-23 16:07:00,UPS,1.06
119109,2024-11-21 16:49:00,2024-11-27 16:49:00,FedEx,3.96
119111,2024-11-18 08:54:00,2024-11-27 08:54:00,USPS,4.15
119112,2024-11-19 08:15:00,2024-11-20 08:15:00,DHL,11.97
119113,2024-11-19 16:41:00,2024-11-23 16:41:00,UPS,5.75
119114,2024-11-17 05:14:00,2024-11-21 05:14:00,DHL,2.59
119115,2024-11-20 07:23:00,2024-11-23 07:23:00,DHL,4.7
119116,2024-11-16 02:47:00,2024-11-18 02:47:00,DHL,15.63
119117,2024-11-20 00:05:00,2024-11-21 00:05:00,FedEx,29.44
119118,2024-11-21 04:36:00,2024-11-25 04:36:00,UPS,6.47
119119,2024-11-19 00:12:00,2024-11-23 00:12:00,DHL,6.44
119120,2024-11-18 13:07:00,2024-11-27 13:07:00,DHL,9.63
119121,2024-11-19 01:52:00,2024-11-26 01:52:00,DHL,17.34
119123,2024-11-17 10:48:00,2024-11-22 10:48:00,UPS,5.55
119124,2024-11-20 05:57:00,2024-11-23 05:57:00,UPS,1.78
119125,2024-11-20 18:03:00,2024-11-21 18:03:00,UPS,5.56
119126,2024-11-17 09:21:00,2024-11-25 09:21:00,UPS,3.23
119127,2024-11-18 16:20:00,2024-11-22 16:20:00,DHL,20.68
119128,2024-11-18 05:10:00,2024-11-26 05:10:00,FedEx,13.42
119129,2024-11-20 01:43:00,2024-11-26 01:43:00,UPS,23.58
119130,2024-11-16 16:09:00,2024-11-17 16:09:00,USPS,0.84
119132,2024-11-18 02:37:00,2024-11-25 02:37:00,FedEx,7.36
119133,2024-11-20 02:23:00,2024-11-27 02:23:00,DHL,6.67
119134,2024-11-18 16:57:00,2024-11-28 16:57:00,USPS,4.61
119135,2024-11-19 06:54:00,2024-11-26 06:54:00,FedEx,8.55
119136,2024-11-18 11:08:00,2024-11-24 11:08:00,DHL,7.58
119137,2024-11-19 05:48:00,2024-11-21 05:48:00,FedEx,1.65
119138,2024-11-21 23:18:00,2024-11-25 23:18:00,FedEx,14.41
119139,2024-11-17 04:21:00,2024-11-25 04:21:00,UPS,11.48
119140,2024-11-18 17:24:00,2024-11-20 17:24:00,FedEx,7.5
119141,2024-11-18 12:07:00,2024-11-19 12:07:00,USPS,10.21
119142,2025-09-12 00:00:00,2025-09-20 00:00:00,FedEx,11.74
119143,2024-11-17 10:12:00,2024-11-20 10:12:00,USPS,5.22
119144,2024-11-18 07:02:00,2024-11-21 07:02:00,FedEx,10.01
119145,2024-11-17 15:37:00,2024-11-25 15:37:00,USPS,8.83
119147,2024-11-21 04:34:00,2024-11-29 04:34:00,DHL,5.27
119148,2024-11-22 08:17:00,2024-11-26 08:17:00,FedEx,4.57
119149,2024-11-20 16:39:00,2024-11-23 16:39:00,UPS,11.85
119150,2024-11-21 05:25:00,2024-11-30 05:25:00,USPS,11.07
119153,2024-11-18 00:42:00,2024-11-25 00:42:00,USPS,5.86
119154,2024-11-20 06:20:00,2024-11-26 06:20:00,UPS,10.58
119155,2024-11-20 15:32:00,2024-11-25 15:32:00,USPS,1.81
119156,2024-11-20 06:36:00,2024-11-22 06:36:00,USPS,27.33
119157,2024-11-18 04:34:00,2024-11-26 04:34:00,USPS,35.99
119158,2024-11-18 07:51:00,2024-11-25 07:51:00,DHL,13.84
119159,2024-11-22 21:03:00,2024-12-02 21:03:00,USPS,7.4
119160,2024-11-17 07:09:00,2024-11-23 07:09:00,UPS,7.26
119161,2024-11-19 16:16:00,2024-11-23 16:16:00,FedEx,8.79
119162,2024-11-21 15:50:00,2024-12-01 15:50:00,FedEx,4.03
119163,2024-11-22 07:27:00,2024-11-30 07:27:00,UPS,11.33
119164,2024-11-19 17:41:00,2024-11-26 17:41:00,FedEx,21.48
119165,2024-11-21 07:35:00,2024-11-26 07:35:00,DHL,2.15
119166,2024-11-22 23:11:00,2024-11-25 23:11:00,FedEx,4.68
119168,2024-11-19 04:14:00,2024-11-27 04:14:00,DHL,13.13
119170,2024-11-19 15:53:00,2024-11-22 15:53:00,USPS,14.9
119171,2024-11-21 18:40:00,2024-11-28 18:40:00,USPS,7.3
119172,2024-11-21 10:54:00,2024-11-26 10:54:00,FedEx,6.69
119173,2024-11-21 21:52:00,2024-11-23 21:52:00,DHL,6.96
119174,2024-11-21 13:15:00,2024-11-26 13:15:00,UPS,8.23
119176,2024-11-18 14:43:00,2024-11-16 14:43:00,FedEx,5.55
119177,2024-11-21 20:40:00,2024-11-29 20:40:00,USPS,8.42
119178,2024-11-21 06:35:00,2024-11-23 06:35:00,UPS,4.46
119179,2024-11-22 18:32:00,2024-11-29 18:32:00,UPS,4.78
119180,2024-11-21 19:08:00,2024-11-26 19:08:00,USPS,2.21
119181,2024-11-22 10:51:00,2024-11-28 10:51:00,DHL,3.94
119182,2024-11-17 20:13:00,2024-11-21 20:13:00,USPS,1.83
119183,2024-11-18 02:49:00,2024-11-28 02:49:00,FedEx,19.87
119184,2024-11-18 08:27:00,2024-11-23 08:27:00,UPS,2.56
119185,2024-11-22 01:23:00,2024-11-27 01:23:00,DHL,2.73
119186,2024-11-17 19:46:00,2024-11-24 19:46:00,FedEx,22.77
119187,2024-11-17 15:18:00,2024-11-24 15:18:00,UPS,12.99
119188,2024-11-19 11:41:00,2024-11-24 11:41:00,DHL,3.59
119189,2024-11-17 01:50:00,2024-11-20 01:50:00,FedEx,12.78
119190,2024-11-19 12:08:00,2024-11-22 12:08:00,USPS,8.39
119191,2024-11-17 18:02:00,2024-11-22 18:02:00,FedEx,6.47
119192,2024-11-20 01:07:00,2024-11-22 01:07:00,UPS,5.97
119193,2024-11-20 06:02:00,2024-11-25 06:02:00,USPS,15.02
119194,2024-11-18 05:43:00,2024-11-26 05:43:00,DHL,7.69
119196,2024-11-21 17:07:00,2024-11-22 17:07:00,UPS,2.38
119197,2024-11-17 15:02:00,2024-11-26 15:02:00,USPS,21.2
119198,2024-11-21 05:50:00,2024-11-26 05:50:00,UPS,9.13
119199,2024-11-17 17:36:00,2024-11-21 17:36:00,DHL,5.96
119200,2024-11-17 05:39:00,2024-11-18 05:39:00,DHL,9.5
119201,2024-11-21 11:34:00,2024-11-30 11:34:00,UPS,4.13
119202,2024-11-17 17:17:00,2024-11-25 17:17:00,USPS,13.48
119203,2024-11-21 05:44:00,2024-11-27 05:44:00,UPS,3.02
119204,2024-11-22 14:56:00,2024-11-25 14:56:00,UPS,10.33
119205,2024-11-17 15:59:00,2024-11-27 15:59:00,DHL,6.77
119206,2024-11-19 06:57:00,2024-11-21 06:57:00,UPS,17.33
119207,2024-11-20 22:16:00,2024-11-23 22:16:00,UPS,2.35
119208,2024-11-18 11:14:00,2024-11-19 11:14:00,UPS,11.67
119209,2024-11-21 01:46:00,2024-11-29 01:46:00,USPS,8.9
119210,2024-11-22 11:37:00,2024-11-30 11:37:00,UPS,14.43
119211,2024-11-18 23:56:00,2024-11-23 23:56:00,USPS,11.14
119212,2024-11-21 02:42:00,2024-11-25 02:42:00,USPS,4.55
119214,2024-11-18 16:03:00,2024-11-24 16:03:00,USPS,3.81
119215,2024-11-18 13:19:00,2024-11-20 13:19:00,FedEx,9.81
119218,2024-11-20 02:43:00,2024-11-25 02:43:00,DHL,3.99
119220,2024-11-18 01:31:00,2024-11-24 01:31:00,DHL,3.57
119222,2024-11-18 19:08:00,2024-11-21 19:08:00,UPS,2.08
119224,2024-11-23 03:38:00,2024-11-27 03:38:00,DHL,20.25
119225,2024-11-22 02:14:00,2024-11-26 02:14:00,DHL,12.88
119226,2024-11-18 05:24:00,2024-11-19 05:24:00,USPS,13.84
119227,2024-11-18 13:36:00,2024-11-20 13:36:00,DHL,5.14
119229,2024-11-20 02:33:00,2024-11-28 02:33:00,DHL,10.67
119230,2024-11-21 20:40:00,2024-11-28 20:40:00,FedEx,3.28
119231,2024-11-21 12:28:00,2024-11-23 12:28:00,UPS,9.63
119232,2024-11-21 20:05:00,2024-11-28 20:05:00,DHL,10.47
119234,2024-11-21 09:58:00,2024-11-22 09:58:00,DHL,4.04
119235,2024-11-22 12:30:00,2024-11-28 12:30:00,DHL,13.36
119236,2024-11-23 04:16:00,2024-11-29 04:16:00,USPS,20.22
119237,2024-11-18 07:07:00,2024-11-23 07:07:00,FedEx,19.11
119238,2024-11-20 05:44:00,2024-11-24 05:44:00,UPS,3.06
119239,2024-11-20 23:40:00,2024-11-28 23:40:00,DHL,2.07
119241,2024-11-21 04:42:00,2024-12-01 04:42:00,DHL,9.97
119242,2024-11-19 02:56:00,2024-11-29 02:56:00,USPS,10.73
119244,2024-11-22 16:04:00,2024-11-29 16:04:00,UPS,11.56
119245,2024-11-23 01:53:00,2024-11-30 01:53:00,FedEx,3.51
119246,2024-11-20 16:22:00,2024-11-25 16:22:00,DHL,12.67
119247,2024-11-18 09:00:00,2024-11-21 09:00:00,DHL,5.38
119248,2024-11-19 15:30:00,2024-11-23 15:30:00,DHL,5.99
119249,2024-11-18 03:13:00,2024-11-23 03:13:00,UPS,13.66
119250,2024-11-22 17:15:00,2024-11-25 17:15:00,DHL,9.58
119252,2024-11-23 12:52:00,2024-11-16 12:52:00,FedEx,31.14
119253,2024-11-22 22:57:00,2024-11-23 22:57:00,FedEx,14.02
119254,2024-11-19 13:06:00,2024-11-21 13:06:00,DHL,12.53
119255,2024-11-19 05:33:00,2024-11-29 05:33:00,UPS,5.63
119256,2024-11-18 01:39:00,2024-11-23 01:39:00,USPS,1.64
119257,2024-11-23 10:46:00,2024-11-27 10:46:00,DHL,10.45
119259,2024-11-19 12:02:00,2024-11-20 12:02:00,FedEx,33.09
119261,2024-11-22 21:41:00,2024-11-30 21:41:00,DHL,7.18
119262,2024-11-18 23:21:00,2024-11-20 23:21:00,USPS,6.48
119264,2024-11-23 17:42:00,2024-11-25 17:42:00,FedEx,14.82
119265,2024-11-20 18:33:00,2024-11-28 18:33:00,UPS,20.21
119266,2024-11-22 22:40:00,2024-11-30 22:40:00,UPS,13.25
119267,2024-11-21 12:47:00,2024-12-01 12:47:00,FedEx,0.99
119268,2024-11-22 15:36:00,2024-11-29 15:36:00,UPS,5.11
119269,2024-11-22 06:34:00,2024-11-28 06:34:00,USPS,17.27
119270,2024-11-20 10:04:00,2024-11-24 10:04:00,DHL,9.23
119271,2024-11-19 19:05:00,2024-11-23 19:05:00,UPS,19.09
119272,2024-11-18 20:17:00,2024-11-22 20:17:00,USPS,3.28
119273,2024-11-21 17:37:00,2024-12-01 17:37:00,DHL,11.16
119274,2024-11-18 04:04:00,2024-11-28 04:04:00,UPS,5.57
119275,2024-11-19 22:03:00,2024-11-24 22:03:00,FedEx,9.22
119277,2024-11-23 22:51:00,2024-11-26 22:51:00,DHL,16.32
119278,2024-11-21 16:32:00,2024-11-24 16:32:00,DHL,8.08
119279,2024-11-20 01:37:00,2024-11-23 01:37:00,USPS,8.29
119281,2024-11-23 02:44:00,2024-11-29 02:44:00,UPS,15.62
119282,2024-11-19 11:46:00,2024-11-26 11:46:00,FedEx,4.44
119283,2024-11-20 10:18:00,2024-11-24 10:18:00,USPS,7.88
119284,2024-11-22 15:02:00,2024-11-23 15:02:00,DHL,29.15
119285,2024-11-22 02:19:00,2024-11-29 02:19:00,USPS,6.63
119286,2024-11-19 13:40:00,2024-11-21 13:40:00,UPS,6.9
119287,2024-11-20 07:52:00,2024-11-27 07:52:00,UPS,20.75
119290,2024-11-21 02:59:00,2024-11-23 02:59:00,DHL,16.84
119292,2024-11-22 03:48:00,2024-12-01 03:48:00,UPS,13.01
119294,2024-11-19 08:57:00,2024-11-24 08:57:00,USPS,2.23
119295,2024-11-19 23:01:00,2024-11-20 23:01:00,DHL,10.3
119296,2024-11-19 09:04:00,2024-11-28 09:04:00,USPS,8.59
119297,2024-11-21 02:51:00,2024-11-25 02:51:00,FedEx,6.51
119298,2024-11-20 19:30:00,2024-11-29 19:30:00,USPS,12.47
119299,2024-11-21 15:59:00,2024-11-23 15:59:00,USPS,2.08
119300,2024-11-20 14:10:00,2024-11-22 14:10:00,UPS,7.5
119301,2024-11-22 14:17:00,2024-11-23 14:17:00,UPS,10.81
119303,2024-11-23 16:17:00,2024-11-29 16:17:00,UPS,5.42
119304,2024-11-20 13:17:00,2024-11-22 13:17:00,UPS,7.15
119306,2024-11-23 23:02:00,2024-11-26 23:02:00,UPS,2.16
119307,2024-11-21 21:12:00,2024-11-25 21:12:00,USPS,14.61
119308,2024-11-21 11:05:00,2024-12-01 11:05:00,USPS,15.49
119309,2024-11-20 16:07:00,2024-11-23 16:07:00,USPS,7.31
119310,2024-11-24 14:18:00,2024-11-26 14:18:00,USPS,17.35
119312,2024-11-19 09:06:00,2024-11-25 09:06:00,FedEx,15.1
119313,2024-11-20 14:43:00,2024-11-29 14:43:00,UPS,4.51
119314,2024-11-23 20:37:00,2024-11-29 20:37:00,USPS,19.2
119315,2024-11-24 11:11:00,2024-11-28 11:11:00,USPS,19.16
119317,2024-11-23 20:48:00,2024-11-30 20:48:00,FedEx,14.86
119318,2024-11-19 18:08:00,2024-11-26 18:08:00,UPS,26.55
119319,2024-11-23 23:07:00,2024-11-28 23:07:00,DHL,5.89
119321,2024-11-23 22:52:00,2024-11-24 22:52:00,FedEx,7.47
119322,2024-11-20 08:34:00,2024-11-27 08:34:00,UPS,5.9
119323,2024-11-22 14:58:00,2024-11-28 14:58:00,USPS,6.78
