order_id,customer_id,order_datetime,order_status,channel,state_at_purchase
121624,648,2024-12-26 13:43:00,created,Web,PA
121625,311,2024-12-26 11:58:00,delivered,Web,MA
121626,837,2024-12-26 13:26:00,paid,In-Store,WA
121627,789,2024-12-26 01:05:00,shipped,Mobile,PA
121628,1006,2024-12-26 07:58:00,created,Web,PA
121629,422,2024-12-26 01:50:00,cancelled,Web,IN
121630,554,2024-12-26 20:59:00,delivered,Mobile,TX
121631,908,2024-12-26 21:15:00,shipped,In-Store,WA
121632,1195,2024-12-26 14:26:00,cancelled,Mobile,PA
121633,583,2024-12-26 03:19:00,paid,Mobile,WA
121634,542,2024-12-26 01:18:00,cancelled,Web,ZZ
121635,301,2024-12-26 19:51:00,delivered,Mobile,TX
121636,542,2024-12-26 00:43:00,cancelled,In-Store,MA
121637,194,2024-12-26 10:38:00,paid,In-Store,WA
121638,778,2024-12-26 05:08:00,paid,Mobile,CA
121639,272,2024-12-26 18:17:00,paid,In-Store,FL
121640,74,2024-12-26 05:49:00,delivered,Mobile,IN
121641,784,2024-12-26 02:57:00,created,Web,NY
121642,429,2024-12-26 12:46:00,paid,In-Store,NC
121643,526,2024-12-26 11:12:00,paid,In-Store,ZZ
121644,147,2024-12-26 12:03:00,created,Mobile,IN
121645,484,2024-12-26 22:13:00,paid,Web,TX
121646,230,2024-12-26 13:32:00,delivered,Mobile,IN
121647,979,2024-12-26 16:45:00,delivered,In-Store,MA
121648,85,2024-12-26 00:35:00,delivered,Web,PA
121649,233,2024-12-26 14:00:00,paid,Web,CA
121650,742,2024-12-26 10:43:00,created,Mobile,NC
121651,1099,2024-12-26 17:58:00,cancelled,In-Store,ZZ
121652,1180,2024-12-26 04:16:00,cancelled,In-Store,FL
121653,143,2024-12-26 19:26:00,paid,Web,NY
121654,890,2024-12-26 05:16:00,paid,Mobile,TX
121655,560,2024-12-26 19:17:00,cancelled,Mobile,ZZ
121656,687,2024-12-26 11:09:00,paid,Web,FL
121657,691,2024-12-26 23:57:00,cancelled,Mobile,NY
121658,845,2024-12-26 09:12:00,paid,Web,GA
121659,759,2024-12-26 21:06:00,shipped,Web,PA
121660,892,2024-12-26 11:44:00,shipped,Mobile,MA
121661,604,2024-12-26 00:57:00,created,In-Store,NY
121662,965,2024-12-26 17:04:00,paid,Mobile,IN
121663,1194,2024-12-26 09:55:00,delivered,In-Store,IL
121664,567,2024-12-26 07:41:00,paid,Mobile,PA
121665,476,2024-12-26 02:49:00,shipped,In-Store,IL
121666,829,2024-12-26 17:02:00,delivered,Web,NY
121667,992,2024-12-26 23:17:00,paid,Mobile,CA
121668,279,2024-12-26 17:37:00,cancelled,Web,IL
121669,1136,2024-12-26 02:06:00,cancelled,Web,FL
121670,706,2024-12-26 18:55:00,shipped,In-Store,IL
121671,902,2024-12-26 16:58:00,paid,Web,IL
121672,1122,2024-12-26 08:32:00,created,In-Store,NY
121673,576,2024-12-26 22:17:00,shipped,Mobile,IN
121674,406,2024-12-26 17:33:00,delivered,In-Store,PA
121675,1150,2024-12-26 07:57:00,delivered,Web,IN
121676,134,2024-12-26 13:38:00,shipped,Mobile,WA
121677,366,2024-12-26 17:06:00,shipped,Mobile,PA
121678,556,2024-12-26 05:53:00,paid,Mobile,PA
121679,1052,2024-12-26 00:19:00,delivered,Web,GA
121680,909,2024-12-26 10:33:00,delivered,Mobile,PA
121681,835,2024-12-26 19:34:00,created,Web,CA
121682,814,2024-12-26 01:01:00,paid,Mobile,ZZ
121683,655,2024-12-26 17:05:00,paid,In-Store,MA
121684,508,2024-12-26 21:42:00,cancelled,Web,FL
121685,1034,2024-12-26 08:20:00,cancelled,In-Store,ZZ
121686,797,2024-12-26 21:01:00,created,In-Store,CA
121687,335,2024-12-26 13:44:00,created,Web,CA
121688,88,2024-12-26 03:41:00,delivered,Mobile,IL
121689,696,2024-12-26 11:20:00,paid,Mobile,CA
121690,756,2024-12-26 13:49:00,paid,Mobile,TX
121691,489,2024-12-26 19:51:00,created,In-Store,CA
121692,8,2024-12-26 21:56:00,shipped,Mobile,TX
121693,972,2024-12-26 07:37:00,shipped,In-Store,WA
121694,536,2024-12-26 18:17:00,shipped,Web,CA
121695,31,2024-12-26 13:38:00,paid,In-Store,FL
121696,511,2024-12-26 08:59:00,shipped,Web,WA
121697,90,2024-12-26 12:26:00,cancelled,Web,MA
121698,1002,2024-12-26 12:34:00,paid,Web,NC
121699,622,2024-12-26 04:09:00,cancelled,In-Store,WA
121700,731,2024-12-26 04:37:00,paid,Web,WA
121701,467,2024-12-26 16:40:00,delivered,In-Store,WA
121702,246,2024-12-26 19:26:00,shipped,Web,TX
121703,208,2024-12-27 05:11:00,paid,Mobile,MA
121704,715,2024-12-27 06:25:00,delivered,Web,TX
121705,1066,2024-12-27 16:02:00,paid,In-Store,TX
121706,325,2024-12-27 02:37:00,shipped,In-Store,WA
121707,22,2024-12-27 13:33:00,cancelled,Mobile,GA
121708,197,2024-12-27 04:22:00,paid,Mobile,TX
121709,142,2024-12-27 05:03:00,cancelled,Mobile,IL
121710,118,2024-12-27 01:58:00,shipped,Mobile,IL
121711,50,2024-12-27 16:24:00,cancelled,Web,PA
121712,951,2024-12-27 16:28:00,delivered,Mobile,GA
121713,7,2024-12-27 05:57:00,cancelled,Mobile,PA
121714,827,2024-12-27 14:37:00,cancelled,Web,NC
121715,265,2024-12-27 18:23:00,shipped,Mobile,ZZ
121716,951,2024-12-27 08:55:00,shipped,Web,ZZ
121717,1135,2024-12-27 18:57:00,delivered,Mobile,PA
121718,960,2024-12-27 21:53:00,shipped,In-Store,TX
121719,939,2024-12-27 23:56:00,created,In-Store,NC
121720,557,2024-12-27 06:33:00,paid,In-Store,ZZ
121721,80,2024-12-27 14:58:00,delivered,In-Store,IL
121722,1149,2024-12-27 00:16:00,delivered,Mobile,CA
121723,506,2024-12-27 03:40:00,cancelled,Mobile,ZZ
121724,649,2024-12-27 13:47:00,paid,Web,IL
121725,84,2024-12-27 16:22:00,shipped,Web,TX
121726,846,2024-12-27 05:16:00,paid,In-Store,PA
121727,1063,2024-12-27 06:14:00,paid,Web,TX
121728,552,2024-12-27 23:05:00,cancelled,In-Store,GA
121729,815,2024-12-27 00:26:00,created,Web,CA
121730,449,2024-12-27 12:46:00,paid,Mobile,TX
121731,210,2024-12-27 05:05:00,delivered,Web,ZZ
121732,412,2024-12-27 09:33:00,shipped,Web,ZZ
121733,606,2024-12-27 23:45:00,created,Mobile,ZZ
121734,902,2024-12-27 01:30:00,paid,Web,NC
121735,897,2024-12-27 00:17:00,created,In-Store,CA
121736,216,2024-12-27 10:11:00,paid,In-Store,CA
121737,804,2024-12-27 15:32:00,cancelled,Web,FL
121738,1081,2024-12-27 17:21:00,cancelled,Mobile,NY
121739,386,2024-12-27 22:39:00,paid,Mobile,IN
121740,25,2024-12-27 00:56:00,created,Web,WA
121741,798,2024-12-27 23:28:00,delivered,Mobile,WA
121742,496,2024-12-27 04:30:00,paid,Mobile,MA
121743,150,2024-12-27 01:52:00,paid,In-Store,ZZ
121744,408,2024-12-27 08:14:00,cancelled,Mobile,MA
121745,420,2024-12-27 22:51:00,cancelled,Mobile,TX
121746,1038,2024-12-27 06:16:00,cancelled,Mobile,PA
121747,831,2024-12-27 19:09:00,created,In-Store,IN
121748,119,2024-12-27 16:09:00,paid,Web,ZZ
121749,249,2024-12-27 06:03:00,cancelled,Mobile,PA
121750,260,2024-12-27 16:25:00,shipped,Web,GA
121751,1086,2024-12-27 08:26:00,shipped,In-Store,GA
121752,1009,2024-12-27 04:04:00,cancelled,In-Store,FL
121753,225,2024-12-27 09:56:00,paid,In-Store,WA
121754,189,2024-12-27 03:35:00,created,In-Store,TX
121755,938,2024-12-27 20:39:00,shipped,Web,IN
121756,515,2024-12-28 23:53:00,shipped,Mobile,WA
121757,220,2024-12-28 07:53:00,created,Mobile,CA
121758,11,2024-12-28 19:14:00,cancelled,Mobile,IL
121759,273,2024-12-28 16:28:00,created,Mobile,TX
121760,752,2024-12-28 00:21:00,shipped,Mobile,NC
121761,454,2024-12-28 10:17:00,delivered,In-Store,IL
121762,424,2024-12-28 19:53:00,paid,In-Store,CA
121763,667,2024-12-28 08:57:00,shipped,In-Store,GA
121764,867,2024-12-28 07:12:00,paid,Web,ZZ
121765,479,2024-12-28 06:34:00,shipped,In-Store,IL
121766,1158,2024-12-28 08:55:00,cancelled,Web,TX
121767,193,2024-12-28 05:19:00,delivered,Web,NC
121768,82,2024-12-28 13:41:00,shipped,In-Store,IN
121769,798,2024-12-28 00:28:00,delivered,In-Store,NY
121770,1103,2024-12-28 19:30:00,delivered,Web,IN
121771,79,2024-12-28 13:08:00,created,In-Store,FL
121772,226,2024-12-28 04:53:00,created,Mobile,PA
121773,306,2024-12-28 11:50:00,created,Mobile,TX
121774,291,2024-12-28 00:21:00,created,Mobile,IN
121775,535,2024-12-28 17:23:00,created,In-Store,CA
121776,545,2024-12-28 00:13:00,paid,Mobile,IN
121777,1101,2024-12-28 16:31:00,created,Mobile,IL
121778,230,2024-12-28 19:32:00,created,Web,GA
121779,259,2024-12-28 16:22:00,delivered,Mobile,NC
121780,157,2024-12-28 19:27:00,created,Mobile,NC
121781,858,2024-12-28 00:47:00,shipped,Mobile,CA
121782,24,2024-12-28 09:13:00,created,Mobile,PA
121783,863,2024-12-28 15:57:00,paid,In-Store,GA
121784,283,2024-12-28 08:59:00,delivered,Web,CA
121785,746,2024-12-28 02:14:00,paid,In-Store,PA
121786,898,2024-12-28 21:24:00,paid,Mobile,TX
121787,2,2024-12-28 05:20:00,cancelled,Mobile,PA
121788,688,2024-12-28 05:45:00,delivered,Web,WA
121789,75,2024-12-28 11:46:00,paid,In-Store,NC
121790,423,2024-12-28 00:58:00,cancelled,In-Store,GA
121791,1014,2024-12-28 18:23:00,cancelled,In-Store,IN
121792,1000,2024-12-28 07:21:00,shipped,In-Store,WA
121793,729,2024-12-28 15:30:00,delivered,Mobile,CA
121794,284,2024-12-28 06:19:00,cancelled,Web,ZZ
121795,1042,2024-12-28 04:48:00,cancelled,Mobile,ZZ
121796,770,2024-12-28 17:32:00,created,In-Store,IN
121797,830,2024-12-28 15:34:00,cancelled,Mobile,IN
121798,545,2024-12-28 05:39:00,created,Web,TX
121799,141,2024-12-28 19:22:00,cancelled,Mobile,TX
121800,193,2024-12-28 03:16:00,created,In-Store,TX
121801,324,2024-12-28 21:56:00,delivered,Mobile,TX
121802,9,2024-12-28 06:35:00,created,Mobile,MA
121803,1038,2024-12-28 18:31:00,paid,In-Store,CA
121804,1111,2024-12-28 05:03:00,paid,Web,ZZ
121805,1154,2024-12-28 00:48:00,paid,In-Store,IL
121806,276,2024-12-28 01:51:00,cancelled,Web,MA
121807,184,2024-12-28 19:37:00,cancelled,Web,IL
121808,486,2024-12-28 15:06:00,shipped,In-Store,IN
121809,94,2024-12-28 00:49:00,delivered,Web,IL
121810,332,2024-12-28 16:49:00,paid,Web,CA
121811,58,2024-12-28 00:32:00,cancelled,In-Store,NC
121812,1082,2024-12-28 11:12:00,shipped,Web,GA
121813,589,2024-12-28 17:42:00,shipped,In-Store,MA
121814,1189,2024-12-28 06:49:00,paid,Web,FL
121815,96,2024-12-29 15:44:00,created,Web,NY
121816,660,2024-12-29 14:47:00,created,Mobile,NC
121817,614,2024-12-29 14:19:00,paid,Web,IN
121818,265,2024-12-29 21:45:00,paid,In-Store,IN
121819,1028,2024-12-29 16:07:00,shipped,Web,NC
121820,808,2024-12-29 15:28:00,paid,In-Store,IL
121821,180,2024-12-29 06:25:00,delivered,Mobile,TX
121822,750,2024-12-29 03:09:00,paid,Mobile,WA
121823,305,2024-12-29 10:49:00,cancelled,Mobile,IN
121824,559,2024-12-29 19:33:00,shipped,In-Store,PA
121825,714,2024-12-29 14:44:00,delivered,Mobile,FL
121826,661,2024-12-29 09:50:00,paid,Web,FL
121827,292,2024-12-29 06:17:00,paid,Web,WA
121828,981,2024-12-29 13:43:00,cancelled,In-Store,NY
121829,659,2024-12-29 13:55:00,delivered,Mobile,IN
121830,638,2024-12-29 09:50:00,delivered,In-Store,NY
121831,230,2024-12-29 08:20:00,cancelled,Mobile,IL
121832,583,2024-12-29 02:35:00,shipped,In-Store,IN
121833,1117,2024-12-29 17:13:00,paid,In-Store,PA
121834,440,2024-12-29 17:21:00,shipped,Mobile,NY
121835,275,2024-12-29 03:20:00,paid,Mobile,NC
121836,150,2024-12-29 21:02:00,cancelled,Web,TX
121837,764,2024-12-29 05:59:00,paid,In-Store,MA
121838,720,2024-12-29 21:00:00,paid,In-Store,MA
121839,895,2024-12-29 09:27:00,delivered,Web,WA
121840,2,2024-12-29 01:02:00,created,Mobile,PA
121841,22,2024-12-29 21:32:00,shipped,Mobile,WA
121842,274,2024-12-29 07:41:00,created,Web,PA
121843,496,2024-12-29 05:06:00,paid,Mobile,MA
121844,810,2024-12-29 20:36:00,cancelled,In-Store,TX
121845,70,2024-12-29 04:16:00,shipped,In-Store,WA
121846,171,2024-12-29 17:33:00,delivered,Mobile,IN
121847,1094,2024-12-29 09:34:00,created,Mobile,FL
121848,417,2024-12-29 08:40:00,shipped,In-Store,IN
121849,905,2024-12-29 22:35:00,paid,Mobile,GA
121850,320,2025-03-22 00:00:00,paid,Mobile,NC
121851,1078,2024-12-29 00:36:00,shipped,Mobile,ZZ
121852,132,2024-12-29 06:56:00,created,Web,TX
121853,864,2024-12-29 17:22:00,paid,Web,NC
121854,1050,2024-12-29 01:08:00,cancelled,In-Store,NC
121855,263,2024-12-29 02:43:00,delivered,Web,MA
121856,981,2024-12-29 08:08:00,paid,In-Store,IL
121857,916,2024-12-29 12:54:00,cancelled,In-Store,MA
121858,326,2024-12-29 00:01:00,delivered,Web,ZZ
121859,387,2024-12-29 19:55:00,paid,Mobile,IN
121860,1116,2024-12-29 22:35:00,delivered,In-Store,PA
121861,327,2024-12-29 14:28:00,cancelled,In-Store,NC
121862,373,2024-12-29 22:13:00,created,Web,PA
121863,604,2024-12-29 20:52:00,cancelled,Web,NC
121864,666,2024-12-29 18:52:00,created,Mobile,NC
121865,117,2024-12-29 19:09:00,shipped,Mobile,FL
121866,504,2024-12-29 12:16:00,paid,In-Store,FL
121867,844,2024-12-29 05:40:00,created,In-Store,IN
121868,918,2024-12-29 01:34:00,shipped,In-Store,PA
121869,1100,2024-12-29 22:08:00,shipped,In-Store,MA
121870,52,2024-12-30 16:39:00,created,Mobile,IL
121871,65,2024-12-30 22:34:00,cancelled,Mobile,PA
121872,1060,2024-12-30 05:20:00,created,Mobile,WA
121873,1193,2024-12-30 19:47:00,paid,Web,FL
121874,326,2024-12-30 04:09:00,delivered,Mobile,IN
121875,1102,2024-12-30 09:57:00,delivered,In-Store,MA
121876,618,2024-12-30 02:18:00,created,Web,IL
121877,736,2024-12-30 00:55:00,delivered,In-Store,TX
121878,525,2024-12-30 14:25:00,paid,Web,IL
121879,950,2024-12-30 16:03:00,shipped,In-Store,PA
121880,743,2024-12-30 21:58:00,delivered,In-Store,MA
121881,248,2024-12-30 14:51:00,cancelled,Mobile,NC
121882,746,2024-12-30 08:32:00,shipped,Web,NY
121883,109,2024-12-30 00:03:00,shipped,In-Store,WA
121884,356,2024-12-30 22:25:00,created,Mobile,TX
121885,928,2024-12-30 04:30:00,shipped,In-Store,PA
121886,69,2024-12-30 12:51:00,delivered,Web,FL
121887,1144,2024-12-30 11:10:00,created,In-Store,MA
121888,1017,2024-12-30 04:44:00,paid,Mobile,WA
121889,633,2024-12-30 04:20:00,shipped,Mobile,FL
121890,913,2024-12-30 08:40:00,paid,Web,NC
121891,866,2024-12-30 14:48:00,created,Web,WA
121892,1111,2024-12-30 21:16:00,delivered,Mobile,FL
121893,162,2024-12-30 15:42:00,shipped,Web,PA
121894,303,2024-12-30 07:01:00,paid,Mobile,CA
121895,620,2024-12-30 14:30:00,delivered,Web,TX
121896,976,2024-12-30 03:13:00,delivered,Web,ZZ
121897,1081,2024-12-30 05:27:00,shipped,In-Store,NY
121898,982,2024-12-30 06:48:00,shipped,Mobile,FL
121899,329,2024-12-30 16:31:00,created,Web,GA
121900,671,2024-12-30 19:15:00,shipped,Web,FL
121901,605,2024-12-30 05:20:00,delivered,Mobile,NY
121902,1054,2024-12-30 15:31:00,created,Web,NY
121903,743,2024-12-30 04:23:00,shipped,Mobile,GA
121904,259,2024-12-30 05:28:00,paid,Mobile,IN
121905,845,2024-12-30 00:56:00,shipped,In-Store,TX
121906,469,2024-12-30 07:44:00,delivered,In-Store,ZZ
121907,526,2024-12-30 22:06:00,delivered,In-Store,PA
121908,377,2024-12-30 20:58:00,shipped,Mobile,GA
121909,503,2024-12-30 15:45:00,delivered,Mobile,NY
121910,941,2024-12-30 10:46:00,paid,Mobile,MA
121911,25,2024-12-30 02:31:00,paid,Mobile,TX
121912,984,2024-12-30 12:21:00,shipped,Web,GA
121913,601,2024-12-30 05:32:00,shipped,Web,IN
121914,470,2024-12-30 11:54:00,shipped,Web,IL
121915,670,2024-12-30 22:49:00,cancelled,Web,ZZ
121916,911,2024-12-30 19:18:00,created,Mobile,PA
121917,226,2024-12-30 22:10:00,paid,Web,GA
121918,48,2024-12-30 03:48:00,paid,In-Store,ZZ
121919,586,2024-12-30 17:25:00,cancelled,Mobile,GA
121920,1004,2024-12-30 15:32:00,shipped,Web,IL
121921,659,2024-12-30 00:16:00,shipped,Mobile,IN
121922,211,2024-12-30 09:14:00,created,Mobile,GA
121923,373,2024-12-30 11:59:00,shipped,Web,ZZ
121924,808,2024-12-30 15:34:00,cancelled,Mobile,IL
121925,820,2024-12-30 21:39:00,created,In-Store,WA
121926,703,2024-12-30 17:19:00,paid,In-Store,IN
121927,59,2024-12-30 02:07:00,paid,In-Store,MA
121928,907,2024-12-30 11:24:00,delivered,Web,WA
121929,693,2024-12-30 01:45:00,paid,Web,TX
121930,306,2024-12-30 15:03:00,paid,Mobile,IL
121931,19,2024-12-30 06:17:00,cancelled,Web,TX
121932,269,2024-12-30 04:28:00,created,Web,ZZ
121933,12,2024-12-30 19:13:00,delivered,Mobile,NY
121934,277,2024-12-30 01:41:00,created,Web,NC
121935,818,2024-12-30 04:04:00,paid,Web,MA
121936,1013,2024-12-30 21:06:00,shipped,Web,NY
121937,749,2024-12-30 20:26:00,cancelled,In-Store,PA
121938,751,2024-12-30 01:12:00,created,Mobile,IN
121939,725,2024-12-31 06:39:00,delivered,Web,FL
121940,396,2024-12-31 04:07:00,shipped,Web,NC
121941,773,2024-12-31 05:03:00,cancelled,In-Store,TX
121942,574,2024-12-31 20:10:00,delivered,Mobile,NC
121943,852,2024-12-31 03:36:00,delivered,In-Store,IN
121944,818,2024-12-31 10:54:00,cancelled,Mobile,WA
121945,307,2024-12-31 19:14:00,created,Mobile,ZZ
121946,608,2024-12-31 02:17:00,paid,Mobile,MA
121947,166,2024-12-31 03:55:00,shipped,In-Store,IN
121948,554,2024-12-31 01:48:00,shipped,Mobile,MA
121949,377,2024-12-31 15:34:00,shipped,In-Store,MA
121950,289,2024-12-31 15:50:00,shipped,Mobile,TX
121951,495,2024-12-31 09:46:00,paid,Web,CA
121952,1158,2024-12-31 06:46:00,paid,In-Store,MA
121953,926,2024-12-31 13:25:00,paid,Web,NC
121954,935,2024-12-31 11:35:00,shipped,Web,WA
121955,676,2024-12-31 20:49:00,shipped,Web,FL
121956,1000,2024-12-31 02:48:00,cancelled,Mobile,IN
121957,1104,2024-12-31 13:53:00,delivered,Mobile,IN
121958,701,2024-12-31 19:04:00,cancelled,Web,MA
121959,229,2024-12-31 15:38:00,delivered,Web,NY
121960,540,2024-12-31 05:21:00,created,In-Store,PA
121961,96,2024-12-31 17:14:00,cancelled,Mobile,WA
121962,976,2024-12-31 02:36:00,paid,In-Store,PA
121963,526,2024-12-31 23:07:00,created,Mobile,PA
121964,922,2024-12-31 15:40:00,delivered,In-Store,IN
121965,927,2024-12-31 08:39:00,created,In-Store,MA
121966,568,2024-12-31 17:51:00,delivered,Web,WA
121967,1027,2024-12-31 08:44:00,paid,In-Store,CA
121968,536,2024-12-31 07:11:00,delivered,Mobile,GA
121969,520,2024-12-31 07:59:00,shipped,Web,FL
121970,1128,2024-12-31 09:02:00,delivered,Web,ZZ
121971,427,2024-12-31 11:33:00,created,Web,NY
121972,816,2024-12-31 01:46:00,delivered,Web,CA
121973,1095,2024-12-31 06:12:00,shipped,Mobile,NY
121974,48,2024-12-31 15:40:00,shipped,In-Store,IN
121975,1074,2024-12-31 06:22:00,shipped,In-Store,GA
121976,938,2024-12-31 21:02:00,cancelled,Web,WA
121977,19,2024-12-31 21:30:00,paid,Web,NY
121978,863,2024-12-31 14:59:00,delivered,Web,PA
121979,1091,2024-12-31 04:03:00,paid,Mobile,ZZ
121980,1036,2024-12-31 07:48:00,shipped,Web,NY
121981,38,2024-12-31 12:52:00,shipped,In-Store,MA
121982,939,2024-12-31 07:28:00,delivered,Web,CA
121983,1133,2024-12-31 20:15:00,paid,Web,TX
121984,383,2024-12-31 23:23:00,delivered,Mobile,NC
121985,950,2024-12-31 15:59:00,shipped,Web,WA
121986,510,2024-12-31 04:04:00,paid,Mobile,TX
121987,447,2024-12-31 17:38:00,shipped,Mobile,CA
121988,422,2024-12-31 02:07:00,paid,Web,MA
121989,964,2024-12-31 10:03:00,delivered,Mobile,ZZ
121990,103,2024-12-31 05:15:00,created,Mobile,MA
121991,660,2024-12-31 15:36:00,created,Web,TX
121992,375,2024-12-31 18:45:00,cancelled,In-Store,MA
121993,423,2024-12-31 19:28:00,delivered,In-Store,ZZ
121994,37,2024-12-31 06:16:00,shipped,Mobile,PA
121995,906,2024-12-31 07:00:00,created,Mobile,MA
121996,1192,2024-12-31 00:52:00,paid,Mobile,FL
121997,532,2024-12-31 15:21:00,shipped,Web,FL
121998,1186,2024-12-31 08:46:00,cancelled,In-Store,FL
121999,794,2024-12-31 22:24:00,delivered,In-Store,ZZ
122000,165,2024-12-31 23:56:00,created,In-Store,PA
122001,840,2024-12-31 13:05:00,shipped,Mobile,NC
122002,735,2024-12-31 04:36:00,cancelled,Mobile,IL
122003,240,2024-12-31 08:45:00,paid,In-Store,GA
122004,188,2024-12-31 22:23:00,shipped,In-Store,MA
122005,1042,2025-01-01 22:09:00,paid,In-Store,CA
122006,811,2025-01-01 21:36:00,paid,Web,FL
122007,1152,2025-01-01 11:42:00,created,In-Store,MA
122008,18,2025-01-01 16:27:00,shipped,Web,MA
122009,673,2025-01-01 06:03:00,paid,In-Store,MA
122010,492,2025-01-01 21:36:00,created,In-Store,FL
122011,495,2025-01-01 23:39:00,shipped,In-Store,MA
122012,604,2025-01-01 04:42:00,cancelled,Web,NY
122013,1147,2025-01-01 11:46:00,shipped,Web,IL
122014,201,2025-01-01 05:31:00,created,Mobile,IN
122015,134,2025-01-01 07:06:00,created,Mobile,MA
122016,776,2025-01-01 12:10:00,shipped,In-Store,GA
122017,1054,2025-01-01 13:14:00,created,Web,ZZ
122018,1190,2025-01-01 02:48:00,cancelled,Mobile,IL
122019,1160,2025-01-01 10:53:00,delivered,In-Store,NY
122020,760,2025-01-01 22:18:00,delivered,Web,NC
122021,380,2025-01-01 22:42:00,paid,Web,IN
122022,594,2025-01-01 02:26:00,delivered,Web,IL
122023,472,2025-01-01 04:47:00,cancelled,Web,GA
122024,656,2025-01-01 21:40:00,paid,Web,GA
122025,657,2025-01-01 02:11:00,shipped,In-Store,IL
122026,311,2025-01-01 03:37:00,created,Web,WA
122027,1143,2025-01-01 23:47:00,created,Mobile,FL
122028,36,2025-01-01 21:03:00,created,In-Store,WA
122029,1043,2025-01-01 03:01:00,shipped,In-Store,GA
122030,384,2025-01-01 23:33:00,paid,Mobile,WA
122031,515,2025-03-09 00:00:00,cancelled,Mobile,IL
122032,1010,2025-01-01 07:58:00,paid,Web,GA
122033,1164,2025-01-01 14:12:00,created,Web,IN
122034,1078,2025-01-01 04:05:00,cancelled,In-Store,NY
122035,203,2025-01-01 06:40:00,paid,In-Store,MA
122036,661,2025-01-01 15:04:00,cancelled,In-Store,FL
122037,213,2025-01-01 16:34:00,delivered,Mobile,CA
122038,413,2025-01-01 00:06:00,delivered,Mobile,WA
122039,548,2025-01-01 08:41:00,created,Web,FL
122040,655,2025-01-01 11:03:00,cancelled,In-Store,MA
122041,989,2025-01-01 16:52:00,delivered,Mobile,MA
122042,1094,2025-01-01 23:54:00,shipped,Mobile,NY
122043,410,2025-01-01 10:04:00,created,In-Store,MA
122044,660,2025-01-01 14:00:00,paid,Web,NC
122045,749,2025-01-01 03:22:00,delivered,In-Store,IN
122046,364,2025-01-01 11:55:00,cancelled,Web,NY
122047,1056,2025-01-01 05:31:00,paid,Web,ZZ
122048,1070,2025-01-01 13:02:00,created,In-Store,PA
122049,767,2025-01-01 13:09:00,paid,Web,TX
122050,1146,2025-01-01 02:02:00,shipped,Mobile,IL
122051,419,2025-01-01 22:12:00,cancelled,Mobile,TX
122052,129,2025-01-01 14:54:00,created,In-Store,IL
122053,169,2025-01-01 02:36:00,created,Web,IL
122054,1198,2025-01-01 18:03:00,paid,Mobile,IL
122055,107,2025-01-01 15:16:00,shipped,Mobile,TX
122056,422,2025-01-01 05:46:00,paid,In-Store,NC
122057,792,2025-01-01 15:03:00,created,In-Store,IL
122058,1092,2025-01-01 13:30:00,created,In-Store,IL
122059,598,2025-01-01 01:27:00,cancelled,Web,ZZ
122060,1141,2025-01-01 16:48:00,delivered,Mobile,CA
122061,665,2025-01-01 12:49:00,cancelled,In-Store,IL
122062,480,2025-01-01 08:06:00,paid,Mobile,NY
122063,414,2025-01-01 23:49:00,delivered,Web,IL
122064,514,2025-01-01 00:08:00,shipped,Web,FL
122065,227,2025-01-01 20:47:00,shipped,Mobile,PA
122066,616,2025-01-01 00:15:00,cancelled,In-Store,WA
122067,200,2025-01-01 14:53:00,delivered,Web,IL
122068,1094,2025-01-01 08:17:00,shipped,Mobile,CA
122069,69,2025-01-01 14:58:00,shipped,In-Store,ZZ
122070,1108,2025-01-01 07:49:00,paid,Mobile,IN
122071,457,2025-01-01 12:40:00,delivered,In-Store,IN
122072,127,2025-01-01 23:17:00,paid,In-Store,CA
122073,173,2025-01-01 18:14:00,shipped,In-Store,NY
122074,179,2025-01-01 07:05:00,paid,Mobile,NY
122075,1146,2025-01-01 06:30:00,created,Web,TX
122076,71,2025-01-02 12:39:00,cancelled,Mobile,NC
122077,346,2025-01-02 21:41:00,created,Mobile,TX
122078,424,2025-01-02 05:33:00,cancelled,Web,PA
122079,898,2025-01-02 23:21:00,delivered,Mobile,GA
122080,1159,2025-01-02 19:01:00,shipped,Web,WA
122081,806,2025-01-02 05:10:00,cancelled,Web,CA
122082,1174,2025-01-02 14:37:00,paid,Web,GA
122083,404,2025-01-02 07:32:00,created,Mobile,TX
122084,1025,2025-01-02 21:04:00,cancelled,Web,GA
122085,447,2025-01-02 18:22:00,delivered,Web,NY
122086,1132,2025-01-02 07:51:00,cancelled,Mobile,WA
122087,1012,2025-01-02 23:24:00,delivered,Web,NC
122088,206,2025-01-02 18:40:00,shipped,Mobile,GA
122089,439,2025-01-02 21:29:00,delivered,Web,ZZ
122090,94,2025-01-02 13:51:00,delivered,Web,GA
122091,274,2025-01-02 11:33:00,created,In-Store,CA
122092,130,2025-01-02 00:12:00,created,In-Store,IN
122093,779,2025-01-02 01:50:00,delivered,Web,PA
122094,434,2025-01-02 00:11:00,created,Web,TX
122095,421,2025-01-02 19:31:00,cancelled,Mobile,GA
122096,1054,2025-01-02 21:28:00,delivered,Web,MA
122097,903,2025-01-02 06:00:00,cancelled,Web,NY
122098,485,2025-01-02 01:13:00,created,In-Store,IL
122099,983,2025-01-02 10:59:00,paid,Web,TX
122100,606,2025-01-02 02:52:00,delivered,Mobile,NY
122101,639,2025-01-02 09:32:00,cancelled,Web,WA
