order_id,product_id,quantity,unit_price,line_total
123911,221,1,43.71,43.71
123911,210,2,46.89,93.78
123912,208,1,28.56,28.56
123912,105,3,49.55,148.65
123913,148,3,74.45,223.35
123913,98,1,84.95,84.95
123914,100,1,28.23,28.23
123914,49,1,103.58,103.58
123914,63,2,45.43,90.86
123915,146,1,76.51,76.51
123916,72,1,121.24,121.24
123917,97,1,99.71,99.71
123918,48,1,94.31,94.31
123918,208,1,28.56,28.56
123919,45,2,47.88,95.76
123920,248,1,25.08,25.08
123920,3,2,57.76,115.52
123920,111,1,44.49,44.49
123920,78,1,58.35,58.35
123921,241,6,37.09,222.54
123921,238,2,77.52,155.04
123921,74,1,10.08,10.08
123921,143,2,41.78,83.56
123922,202,3,70.33,210.99
123922,233,1,23.45,23.45
123923,184,1,61.75,61.75
123924,174,2,98.62,197.24
123924,177,1,82.73,82.73
123924,102,1,23.78,23.78
123924,196,1,34.49,34.49
123925,37,1,90.37,90.37
123926,18,2,110.08,220.16
123926,118,1,86.98,86.98
123927,74,3,10.08,30.24
123927,15,2,152.34,304.68
123928,57,1,192.59,192.59
123928,58,2,64.65,129.3
123929,115,2,5.13,10.26
123929,190,1,47.97,47.97
123930,227,2,60.2,120.4
123930,107,1,106.02,106.02
123930,136,1,46.89,46.89
123930,129,2,78.06,156.12
123930,4,2,92.29,184.58
123931,8,1,25.54,25.54
123931,193,2,60.73,121.46
123931,150,1,148.73,148.73
123932,146,1,76.51,76.51
123932,100,1,28.23,28.23
123932,56,2,57.54,115.08
123932,24,1,43.37,43.37
123933,193,2,60.73,121.46
123934,139,2,55.08,110.16
123934,194,2,131.02,262.04
123934,184,3,61.75,185.25
123935,29,2,75.65,151.3
123936,203,2,63.93,127.86
123936,202,2,70.33,140.66
123937,198,1,38.07,38.07
123937,56,1,57.54,57.54
123937,156,2,55.21,110.42
123938,8,2,25.54,51.08
123938,4,1,92.29,92.29
123938,47,1,87.28,87.28
123938,35,1,99.37,99.37
123938,66,3,102.14,306.42
123939,221,2,43.71,87.42
123940,115,1,5.13,5.13
123941,203,1,63.93,63.93
123941,108,3,95.4,286.2
123942,204,3,84.64,253.92
123942,87,1,69.92,69.92
123942,182,1,81.03,81.03
123942,184,1,61.75,61.75
123943,194,2,131.02,262.04
123943,175,1,35.71,35.71
123943,127,1,19.4,19.4
123943,19,1,83.82,83.82
123944,33,5,69.88,349.4
123944,13,1,60.57,60.57
123945,165,5,65.52,327.6
123945,33,1,69.88,69.88
123945,95,1,39.4,39.4
123946,148,2,74.45,148.9
123947,12,1,74.4,74.4
123947,175,2,35.71,71.42
123947,103,5,57.79,288.95
123948,240,2,64.46,128.92
123948,78,1,58.35,58.35
123949,124,1,40.13,40.13
123949,224,3,127.22,381.66
123949,73,1,43.15,43.15
123949,169,1,126.5,126.5
123950,55,3,74.06,222.18
123950,29,1,75.65,75.65
123951,38,1,33.67,33.67
123951,144,1,68.87,68.87
123952,153,2,63.68,127.36
123952,172,1,55.29,55.29
123953,89,3,49.89,149.67
123953,34,1,50.64,50.64
123954,157,1,34.01,34.01
123955,183,1,64.59,64.59
123956,154,3,53.04,159.12
123957,76,1,51.26,51.26
123957,27,3,97.72,293.16
123957,222,1,77.6,77.6
123958,177,3,82.73,248.19
123958,106,1,90.51,90.51
123959,246,2,63.92,127.84
123959,13,2,60.57,121.14
123959,140,3,46.04,138.12
123959,50,5,46.88,234.4
123960,214,2,67.77,135.54
123960,145,5,80.44,402.2
123961,54,1,125.13,125.13
123961,18,2,110.08,220.16
123962,2,4,57.56,230.24
123963,205,1,50.04,50.04
123964,56,0,57.54,0.0
123965,247,2,61.76,123.52
123966,123,1,88.23,88.23
123966,230,2,63.51,127.02
123967,118,4,86.98,347.92
123967,35,2,99.37,198.74
123968,59,3,50.9,152.7
123968,87,3,69.92,209.76
123968,196,1,34.49,34.49
123969,135,1,165.92,165.92
123970,66,2,102.14,204.28
123970,114,1,58.99,58.99
123971,165,5,65.52,327.6
123971,198,1,38.07,38.07
123972,170,2,73.09,146.18
123972,162,1,52.0,52.0
123972,215,1,46.07,46.07
123972,198,1,38.07,38.07
123972,208,5,28.56,142.8
123972,118,1,86.98,86.98
123973,169,1,126.5,126.5
123973,1,4,22.45,89.8
123974,23,3,41.84,125.52
123975,48,6,94.31,565.86
123975,166,3,73.27,219.81
123976,131,1,55.06,55.06
123977,52,5,77.47,387.35
123977,130,1,55.78,55.78
123978,172,3,55.29,165.87
123978,154,4,53.04,212.16
123978,172,7,55.29,387.03
123979,41,2,17.74,35.48
123979,42,1,38.99,38.99
123979,105,1,49.55,49.55
123980,250,7,71.85,502.95
123980,200,2,61.78,123.56
123980,50,1,46.88,46.88
123981,49,2,103.58,207.16
123981,247,1,61.76,61.76
123981,106,1,90.51,90.51
123982,152,1,41.94,41.94
123982,170,1,73.09,73.09
123983,31,8,74.24,593.92
123983,18,1,110.08,110.08
123984,190,1,47.97,47.97
123984,23,1,41.84,41.84
123985,22,1,80.25,80.25
123985,166,2,73.27,146.54
123985,187,1,23.85,23.85
123985,229,1,62.34,62.34
123985,187,1,23.85,23.85
123986,42,1,38.99,38.99
123987,182,1,81.03,81.03
123987,12,1,74.4,74.4
123988,226,3,96.43,289.29
123988,61,4,33.51,134.04
123989,23,1,41.84,41.84
123989,249,2,68.1,136.2
123989,114,1,58.99,58.99
123990,145,3,80.44,241.32
123990,167,2,83.06,166.12
123991,10,3,51.62,154.86
123992,22,2,80.25,160.5
123992,34,4,50.64,202.56
123992,31,2,74.24,148.48
123992,6,2,74.48,148.96
123993,124,4,40.13,160.52
123993,79,4,193.0,772.0
123994,193,1,60.73,60.73
123994,107,2,106.02,212.04
123995,8,5,25.54,127.7
123995,89,1,49.89,49.89
123995,12,2,74.4,148.8
123995,144,1,68.87,68.87
123996,147,1,22.26,22.26
123997,163,1,71.4,71.4
123997,37,1,90.37,90.37
123997,170,1,73.09,73.09
123998,195,1,108.2,108.2
123998,32,5,35.54,177.7
123999,243,2,60.33,120.66
123999,198,5,38.07,190.35
123999,44,1,69.1,69.1
124000,105,1,49.55,49.55
124001,47,3,87.28,261.84
124001,64,1,137.0,137.0
124002,172,1,55.29,55.29
124002,120,2,62.97,125.94
124002,81,1,153.29,153.29
124002,49,2,103.58,207.16
124002,47,1,87.28,87.28
124003,110,1,57.85,57.85
124004,123,6,88.23,529.38
124004,33,2,69.88,139.76
124005,45,1,47.88,47.88
124006,161,1,102.97,102.97
124006,118,1,86.98,86.98
124007,113,5,103.0,515.0
124008,102,1,23.78,23.78
124009,91,2,41.05,82.1
124009,63,2,45.43,90.86
124009,189,3,95.46,286.38
124009,56,3,57.54,172.62
124010,23,1,41.84,41.84
124010,111,1,44.49,44.49
124011,23,3,41.84,125.52
124011,170,1,73.09,73.09
124012,138,2,63.88,127.76
124012,28,6,100.57,603.42
124013,89,4,49.89,199.56
124013,66,6,102.14,612.84
124014,162,1,52.0,52.0
124014,71,1,70.49,70.49
124015,21,2,26.84,53.68
124016,117,1,61.27,61.27
124016,127,1,19.4,19.4
124016,46,1,56.35,56.35
124016,5,1,110.54,110.54
124017,83,2,59.13,118.26
124018,131,1,55.06,55.06
124018,182,2,81.03,162.06
124019,102,2,23.78,47.56
124019,99,1,29.77,29.77
124019,127,10,19.4,194.0
124019,65,3,55.19,165.57
124019,236,4,25.32,101.28
124020,214,1,67.77,67.77
124020,188,1,63.56,63.56
124020,12,1,74.4,74.4
124020,216,2,98.25,196.5
124021,108,4,95.4,381.6
124021,21,1,26.84,26.84
124022,189,2,95.46,190.92
124023,25,2,37.77,75.54
124023,67,1,54.11,54.11
124024,136,2,46.89,93.78
124024,237,1,61.17,61.17
124025,78,1,58.35,58.35
124025,5,4,110.54,442.16
124026,230,1,63.51,63.51
124026,5,1,110.54,110.54
124027,180,1,61.01,61.01
124027,174,2,98.62,197.24
124028,229,1,62.34,62.34
124029,62,1,45.21,45.21
124030,136,1,46.89,46.89
124031,67,1,54.11,54.11
124031,162,2,52.0,104.0
124032,138,2,63.88,127.76
124032,16,1,35.38,35.38
124033,201,5,94.34,471.7
124034,159,2,87.96,175.92
124035,31,1,74.24,74.24
124035,7,2,54.57,109.14
124035,59,2,50.9,101.8
124035,80,1,100.13,100.13
124036,166,2,73.27,146.54
124036,195,5,108.2,541.0
124036,83,6,59.13,354.78
124037,202,1,70.33,70.33
124038,216,3,98.25,294.75
124038,65,3,55.19,165.57
124038,9,4,14.26,57.04
124038,71,4,70.49,281.96
124039,142,3,38.25,114.75
124040,174,2,98.62,197.24
124040,172,1,55.29,55.29
124040,242,1,54.3,54.3
124041,212,1,108.37,108.37
124042,40,4,42.13,168.52
124042,106,1,90.51,90.51
124043,23,1,41.84,41.84
124044,199,3,91.75,275.25
124044,198,5,38.07,190.35
124045,197,1,38.93,38.93
124045,79,2,193.0,386.0
124045,219,6,114.93,689.58
124045,238,1,77.52,77.52
124045,157,7,34.01,238.07
124046,137,3,90.74,272.22
124046,4,3,92.29,276.87
124047,83,1,59.13,59.13
124047,1,1,22.45,22.45
124048,202,1,70.33,70.33
124048,145,6,80.44,482.64
124048,187,6,23.85,143.1
124048,129,5,78.06,390.3
124049,121,3,72.64,217.92
124049,145,1,80.44,80.44
124050,9,7,14.26,99.82
124050,235,5,57.02,285.1
124050,15,2,152.34,304.68
124051,243,3,60.33,180.99
124051,222,1,77.6,77.6
124052,58,1,64.65,64.65
124052,116,2,88.72,177.44
124052,207,1,64.62,64.62
124053,170,2,73.09,146.18
124053,125,1,37.01,37.01
124054,190,1,47.97,47.97
124054,44,3,69.1,207.3
124054,106,1,90.51,90.51
124054,61,1,33.51,33.51
124054,146,2,76.51,153.02
124055,26,2,91.45,182.9
124055,129,7,78.06,546.42
124055,29,1,75.65,75.65
124056,53,1,43.41,43.41
124057,63,2,45.43,90.86
124057,138,1,63.88,63.88
124057,155,1,106.96,106.96
124057,57,2,192.59,385.18
124057,166,1,73.27,73.27
124057,217,4,42.24,168.96
124058,54,1,125.13,125.13
124058,170,1,73.09,73.09
124059,47,2,87.28,174.56
124060,22,1,80.25,80.25
124060,177,6,82.73,496.38
124060,133,2,83.99,167.98
124060,219,1,114.93,114.93
124061,139,7,55.08,385.56
124061,142,1,38.25,38.25
124062,36,3,100.35,301.05
124062,27,3,97.72,293.16
124062,6,5,74.48,372.4
124063,52,6,77.47,464.82
124063,222,1,77.6,77.6
124064,207,1,64.62,64.62
124064,113,8,103.0,824.0
124065,110,2,57.85,115.7
124066,26,1,91.45,91.45
124066,44,2,69.1,138.2
124066,27,2,97.72,195.44
124066,186,1,24.5,24.5
124067,169,1,126.5,126.5
124067,182,1,81.03,81.03
124068,85,2,82.59,165.18
124068,74,8,10.08,80.64
124069,91,2,41.05,82.1
124070,26,3,91.45,274.35
124070,60,2,50.56,101.12
124071,198,1,38.07,38.07
124071,22,2,80.25,160.5
124072,63,1,45.43,45.43
124072,164,1,80.21,80.21
124073,54,2,125.13,250.26
124073,79,6,193.0,1158.0
124074,122,1,16.0,16.0
124075,242,1,54.3,54.3
124075,71,1,70.49,70.49
124075,198,2,38.07,76.14
124076,33,3,69.88,209.64
124077,190,5,47.97,239.85
124078,248,1,25.08,25.08
124078,66,3,102.14,306.42
124078,81,3,153.29,459.87
124079,112,1,62.26,62.26
124079,185,1,73.34,73.34
124079,143,2,41.78,83.56
124080,142,1,38.25,38.25
124081,211,3,84.13,252.39
124081,135,1,165.92,165.92
124081,55,2,74.06,148.12
124082,128,2,60.62,121.24
124082,213,3,68.96,206.88
124082,244,1,50.84,50.84
124083,177,1,82.73,82.73
124083,162,1,52.0,52.0
124083,107,3,106.02,318.06
124084,233,2,23.45,46.9
124085,48,2,94.31,188.62
124086,176,2,35.71,71.42
124087,129,1,78.06,78.06
124087,151,1,99.79,99.79
124087,189,1,95.46,95.46
124087,39,2,19.04,38.08
124088,145,1,80.44,80.44
124088,197,1,38.93,38.93
124089,170,3,73.09,219.27
124089,78,3,58.35,175.05
124089,25,1,37.77,37.77
124089,24,4,43.37,173.48
124090,164,1,80.21,80.21
124090,132,1,81.33,81.33
124090,167,2,83.06,166.12
124091,186,2,24.5,49.0
124091,175,1,35.71,35.71
124091,138,1,63.88,63.88
124091,189,2,95.46,190.92
124091,70,2,45.82,91.64
124092,95,1,39.4,39.4
124092,190,1,47.97,47.97
124093,12,1,74.4,74.4
124094,130,2,55.78,111.56
124095,223,5,58.02,290.1
124095,114,2,58.99,117.98
124096,89,2,49.89,99.78
124097,50,1,46.88,46.88
124098,56,1,57.54,57.54
124098,118,1,86.98,86.98
124098,225,5,119.78,598.9
124098,73,2,43.15,86.3
124098,123,3,88.23,264.69
124099,4,1,92.29,92.29
124099,211,1,84.13,84.13
124100,17,1,126.16,126.16
124100,9,1,14.26,14.26
124100,224,4,127.22,508.88
124100,238,2,77.52,155.04
124100,153,2,63.68,127.36
124101,122,11,16.0,176.0
124101,34,4,50.64,202.56
124101,57,2,192.59,385.18
124101,50,2,46.88,93.76
124102,96,2,121.51,243.02
124102,145,2,80.44,160.88
124103,55,1,74.06,74.06
124103,158,1,16.69,16.69
124103,3,1,57.76,57.76
124104,104,3,133.57,400.71
124105,241,1,37.09,37.09
124106,248,1,25.08,25.08
124106,76,3,51.26,153.78
124106,193,1,60.73,60.73
124106,203,3,63.93,191.79
124106,210,2,46.89,93.78
124107,38,1,33.67,33.67
124108,113,1,103.0,103.0
124108,33,4,69.88,279.52
124108,242,2,54.3,108.6
124109,16,5,35.38,176.9
124109,129,2,78.06,156.12
124110,243,2,60.33,120.66
124110,202,3,70.33,210.99
124111,184,2,61.75,123.5
124111,163,2,71.4,142.8
124112,41,1,17.74,17.74
124112,79,3,193.0,579.0
124112,19,1,83.82,83.82
124113,198,1,38.07,38.07
124113,88,1,43.99,43.99
124114,238,1,77.52,77.52
124114,193,1,60.73,60.73
124114,44,2,69.1,138.2
124114,40,7,42.13,294.91
124114,44,1,69.1,69.1
124115,201,1,94.34,94.34
124116,122,2,16.0,32.0
124117,162,3,52.0,156.0
124118,77,5,89.28,446.4
124118,93,1,110.85,110.85
124118,200,5,61.78,308.9
124118,66,1,102.14,102.14
124118,9,1,14.26,14.26
124119,106,1,90.51,90.51
124119,147,1,22.26,22.26
124119,18,2,110.08,220.16
124119,182,1,81.03,81.03
124120,128,4,60.62,242.48
124120,157,1,34.01,34.01
124120,232,2,43.43,86.86
124120,236,1,25.32,25.32
124120,115,2,5.13,10.26
124121,163,2,71.4,142.8
124122,37,5,90.37,451.85
124122,210,1,46.89,46.89
124122,181,1,16.25,16.25
124123,209,3,54.54,163.62
124123,140,1,46.04,46.04
124124,48,3,94.31,282.93
124124,157,6,34.01,204.06
124124,27,1,97.72,97.72
124124,71,9,70.49,634.41
124124,109,3,73.23,219.69
124125,125,1,37.01,37.01
124125,246,1,63.92,63.92
124126,100,1,28.23,28.23
124126,82,1,75.22,75.22
124127,240,1,64.46,64.46
124127,148,1,74.45,74.45
124128,144,6,68.87,413.22
124128,129,2,78.06,156.12
124129,118,1,86.98,86.98
124129,90,2,54.89,109.78
124130,221,1,43.71,43.71
124131,146,6,76.51,459.06
124132,33,1,69.88,69.88
124132,208,1,28.56,28.56
124133,213,2,68.96,137.92
124134,204,1,84.64,84.64
124135,233,1,23.45,23.45
124135,94,1,69.72,69.72
124136,75,3,23.62,70.86
124137,11,2,66.83,133.66
124137,59,1,50.9,50.9
124137,196,5,34.49,172.45
124138,12,1,74.4,74.4
124138,101,1,93.86,93.86
124139,235,1,57.02,57.02
124139,145,1,80.44,80.44
124139,161,1,102.97,102.97
124140,75,3,23.62,70.86
124141,86,3,101.47,304.41
124141,222,1,77.6,77.6
124141,48,3,94.31,282.93
124142,68,1,65.71,65.71
124142,123,1,88.23,88.23
124143,22,1,80.25,80.25
124144,24,1,43.37,43.37
124144,78,3,58.35,175.05
124144,211,1,84.13,84.13
124144,96,1,121.51,121.51
124145,59,1,50.9,50.9
124146,196,3,34.49,103.47
124146,208,3,28.56,85.68
124147,127,1,19.4,19.4
124147,185,1,73.34,73.34
124148,223,1,58.02,58.02
124148,90,1,54.89,54.89
124149,175,1,35.71,35.71
124150,119,3,34.72,104.16
124150,90,1,54.89,54.89
124150,225,6,119.78,718.68
124150,34,1,50.64,50.64
124150,193,5,60.73,303.65
124151,43,1,60.3,60.3
124151,166,1,73.27,73.27
124151,150,2,148.73,297.46
124151,102,7,23.78,166.46
124152,67,4,54.11,216.44
124152,53,2,43.41,86.82
124152,13,1,60.57,60.57
124152,158,5,16.69,83.45
124152,61,2,33.51,67.02
124153,85,1,82.59,82.59
124153,48,3,94.31,282.93
124153,120,2,62.97,125.94
124154,213,1,68.96,68.96
124155,19,1,83.82,83.82
124155,118,1,86.98,86.98
124155,173,3,69.95,209.85
124156,14,1,47.58,47.58
124157,236,1,25.32,25.32
124158,19,2,83.82,167.64
124158,18,1,110.08,110.08
124158,242,1,54.3,54.3
124158,169,2,126.5,253.0
124158,236,1,25.32,25.32
124159,188,1,63.56,63.56
124160,29,3,75.65,226.95
124160,189,1,95.46,95.46
124161,244,1,50.84,50.84
124161,127,3,19.4,58.2
124162,97,3,99.71,299.13
124162,249,1,68.1,68.1
124162,31,2,74.24,148.48
124162,120,3,62.97,188.91
124163,247,1,61.76,61.76
124164,241,1,37.09,37.09
124164,181,1,16.25,16.25
124165,182,1,81.03,81.03
124165,8,3,25.54,76.62
124166,198,3,38.07,114.21
124167,117,2,61.27,122.54
124167,42,3,38.99,116.97
124168,84,3,40.61,121.83
124168,103,1,57.79,57.79
124169,121,1,72.64,72.64
124169,220,4,67.82,271.28
124170,18,2,110.08,220.16
124171,219,3,114.93,344.79
124171,190,1,47.97,47.97
124172,76,3,51.26,153.78
124172,250,2,71.85,143.7
124172,39,1,19.04,19.04
124173,64,2,137.0,274.0
124173,40,3,42.13,126.39
124173,130,2,55.78,111.56
124174,43,1,60.3,60.3
124175,141,6,97.75,586.5
124175,212,3,-108.37,-325.11
124176,181,1,16.25,16.25
124176,189,3,95.46,286.38
124177,168,2,81.45,162.9
124177,81,1,153.29,153.29
124178,96,1,121.51,121.51
124179,95,1,39.4,39.4
124180,122,2,16.0,32.0
124181,24,2,43.37,86.74
124182,217,3,42.24,126.72
124183,170,5,73.09,365.45
124184,107,1,106.02,106.02
124184,240,1,64.46,64.46
124184,150,4,148.73,594.92
124184,226,1,96.43,96.43
124185,134,4,58.72,234.88
124186,224,4,127.22,508.88
124187,137,1,90.74,90.74
124188,11,1,66.83,66.83
124188,70,1,45.82,45.82
124189,88,2,43.99,87.98
124189,6,4,74.48,297.92
124189,112,2,62.26,124.52
124189,49,1,103.58,103.58
124190,245,1,82.05,82.05
124191,77,1,89.28,89.28
124192,132,1,81.33,81.33
124193,91,3,41.05,123.15
124194,98,1,84.95,84.95
124194,158,1,16.69,16.69
124194,180,1,61.01,61.01
124195,18,4,110.08,440.32
124195,238,3,77.52,232.56
124196,86,2,101.47,202.94
124197,142,2,38.25,76.5
124197,11,1,66.83,66.83
124197,141,1,97.75,97.75
124198,79,2,193.0,386.0
124198,175,7,35.71,249.97
124198,92,1,28.45,28.45
124198,20,6,34.0,204.0
124199,160,1,81.45,81.45
124199,29,1,75.65,75.65
124199,75,1,23.62,23.62
124200,132,5,81.33,406.65
124200,209,1,54.54,54.54
124200,76,2,51.26,102.52
124201,166,1,73.27,73.27
124201,176,4,35.71,142.84
124201,209,1,54.54,54.54
124202,57,4,192.59,770.36
124202,65,6,55.19,331.14
124203,106,1,90.51,90.51
124203,110,2,57.85,115.7
124204,96,1,121.51,121.51
124205,204,1,84.64,84.64
124205,204,1,84.64,84.64
124206,138,1,63.88,63.88
124206,132,1,81.33,81.33
124206,115,2,5.13,10.26
124207,234,1,54.66,54.66
124207,83,2,59.13,118.26
124207,198,4,38.07,152.28
124208,236,2,25.32,50.64
124209,191,1,86.49,86.49
124209,183,1,64.59,64.59
124209,42,2,38.99,77.98
124209,64,2,137.0,274.0
124210,246,0,63.92,0.0
124210,108,2,95.4,190.8
124210,141,3,97.75,293.25
124211,10,2,51.62,103.24
124212,127,1,19.4,19.4
124212,4,5,92.29,461.45
124212,88,2,43.99,87.98
124212,28,1,100.57,100.57
124213,120,1,62.97,62.97
124214,180,8,61.01,488.08
124214,138,3,63.88,191.64
124215,185,1,73.34,73.34
124216,247,1,61.76,61.76
124216,116,2,88.72,177.44
124217,41,1,17.74,17.74
124218,167,2,83.06,166.12
124219,243,2,60.33,120.66
124219,102,4,23.78,95.12
124219,59,1,50.9,50.9
124220,63,4,45.43,181.72
124221,150,3,148.73,446.19
124221,128,1,60.62,60.62
124221,227,5,60.2,301.0
124222,208,3,28.56,85.68
124222,105,0,49.55,0.0
124223,109,2,73.23,146.46
124223,110,1,57.85,57.85
124224,87,8,69.92,559.36
124224,154,2,53.04,106.08
124224,141,2,97.75,195.5
124224,31,1,74.24,74.24
124224,2,7,57.56,402.92
124225,157,6,34.01,204.06
124225,153,2,63.68,127.36
124226,209,1,54.54,54.54
124226,229,1,62.34,62.34
124226,248,2,25.08,50.16
124227,186,6,24.5,147.0
124228,80,1,100.13,100.13
124229,31,2,74.24,148.48
124230,241,2,37.09,74.18
124231,236,1,25.32,25.32
124231,177,1,82.73,82.73
124231,25,1,37.77,37.77
124231,152,2,41.94,83.88
124231,206,1,131.86,131.86
124232,196,1,34.49,34.49
124233,234,1,54.66,54.66
124234,152,3,41.94,125.82
124234,109,2,73.23,146.46
124235,63,5,45.43,227.15
124235,168,2,81.45,162.9
124235,125,1,37.01,37.01
124235,151,1,99.79,99.79
124235,82,4,75.22,300.88
124235,202,1,70.33,70.33
124236,139,5,55.08,275.4
124237,52,3,77.47,232.41
124237,22,1,80.25,80.25
124238,17,3,126.16,378.48
124239,232,1,43.43,43.43
124240,81,4,153.29,613.16
124240,141,3,97.75,293.25
124240,134,3,58.72,176.16
124241,43,2,60.3,120.6
124242,233,1,23.45,23.45
124242,18,4,110.08,440.32
124243,7,3,54.57,163.71
124244,205,1,50.04,50.04
124244,90,1,54.89,54.89
124245,126,3,37.67,113.01
124245,210,2,46.89,93.78
124246,117,2,61.27,122.54
124246,66,1,102.14,102.14
124247,43,1,60.3,60.3
124248,156,4,55.21,220.84
124248,105,1,49.55,49.55
124248,194,1,131.02,131.02
124248,213,2,68.96,137.92
124249,188,1,63.56,63.56
124249,149,2,18.9,37.8
124250,95,1,39.4,39.4
124251,165,1,65.52,65.52
124251,224,1,127.22,127.22
124252,127,1,19.4,19.4
124253,104,1,133.57,133.57
124254,58,1,64.65,64.65
124254,184,1,61.75,61.75
124254,166,2,73.27,146.54
124254,13,3,60.57,181.71
124254,62,1,45.21,45.21
124255,240,1,64.46,64.46
124256,80,2,100.13,200.26
124256,199,4,91.75,367.0
124256,211,1,84.13,84.13
124257,17,2,126.16,252.32
124258,143,3,41.78,125.34
124259,126,1,37.67,37.67
124260,151,2,99.79,199.58
124260,76,2,51.26,102.52
124260,27,2,97.72,195.44
124261,133,1,83.99,83.99
124261,202,1,70.33,70.33
124262,184,1,61.75,61.75
124262,65,3,55.19,165.57
124262,162,1,52.0,52.0
124262,143,6,41.78,250.68
124262,218,1,67.66,67.66
124263,199,3,91.75,275.25
124263,213,1,68.96,68.96
124264,133,1,83.99,83.99
124265,111,2,44.49,88.98
124265,193,1,60.73,60.73
124265,51,2,58.61,117.22
124266,152,1,41.94,41.94
124266,82,4,75.22,300.88
124266,108,1,95.4,95.4
124266,188,2,63.56,127.12
124267,54,2,125.13,250.26
124268,31,3,74.24,222.72
124269,113,2,103.0,206.0
124269,104,1,133.57,133.57
124270,156,1,55.21,55.21
124270,95,3,39.4,118.2
124270,142,6,38.25,229.5
124270,120,1,62.97,62.97
124271,50,2,46.88,93.76
124271,141,1,97.75,97.75
124272,185,1,73.34,73.34
124272,1,3,22.45,67.35
124273,197,4,38.93,155.72
124273,37,1,90.37,90.37
124274,192,2,93.44,186.88
124274,220,5,67.82,339.1
124274,92,2,28.45,56.9
124275,228,1,35.59,35.59
124275,163,2,71.4,142.8
124276,178,1,116.53,116.53
124276,100,1,28.23,28.23
124277,240,1,64.46,64.46
124277,176,2,35.71,71.42
124278,25,3,37.77,113.31
124278,15,1,152.34,152.34
124278,124,1,40.13,40.13
124279,6,1,74.48,74.48
124279,229,1,62.34,62.34
124280,242,1,54.3,54.3
124280,34,1,50.64,50.64
124281,90,3,54.89,164.67
124282,119,1,34.72,34.72
124282,201,3,94.34,283.02
124283,128,3,60.62,181.86
124283,88,2,43.99,87.98
124283,246,3,63.92,191.76
124283,189,1,95.46,95.46
124284,230,1,63.51,63.51
124284,212,2,108.37,216.74
124285,11,1,66.83,66.83
124285,198,4,38.07,152.28
124285,53,1,43.41,43.41
124285,16,1,35.38,35.38
124285,221,1,43.71,43.71
124286,151,1,99.79,99.79
124286,141,2,97.75,195.5
124286,61,4,33.51,134.04
124287,54,1,125.13,125.13
124288,164,2,80.21,160.42
124289,231,2,127.6,255.2
124289,41,2,17.74,35.48
124290,209,4,54.54,218.16
124291,4,1,92.29,92.29
124292,120,1,62.97,62.97
124292,246,3,63.92,191.76
124292,243,2,60.33,120.66
124293,65,1,55.19,55.19
124293,198,1,38.07,38.07
124294,216,1,98.25,98.25
124295,150,1,148.73,148.73
124296,190,1,47.97,47.97
124296,205,1,50.04,50.04
124297,229,6,62.34,374.04
124297,243,2,60.33,120.66
124297,206,4,131.86,527.44
124298,198,4,38.07,152.28
124298,146,1,76.51,76.51
124298,80,2,100.13,200.26
124299,145,3,80.44,241.32
124300,87,3,69.92,209.76
124300,78,1,58.35,58.35
124300,239,3,48.75,146.25
124301,182,1,81.03,81.03
124301,205,1,50.04,50.04
124301,211,1,84.13,84.13
124301,150,3,148.73,446.19
124302,115,2,5.13,10.26
124302,36,1,100.35,100.35
124302,192,1,93.44,93.44
124303,142,1,38.25,38.25
124304,103,1,57.79,57.79
124305,100,1,28.23,28.23
124306,103,5,57.79,288.95
124306,186,2,24.5,49.0
124307,6,1,74.48,74.48
124307,215,13,46.07,598.91
124307,27,3,97.72,293.16
124307,245,1,82.05,82.05
124307,29,1,75.65,75.65
124307,223,3,58.02,174.06
124308,120,1,62.97,62.97
124308,248,1,25.08,25.08
124309,204,0,84.64,0.0
124309,146,1,76.51,76.51
124309,24,2,43.37,86.74
124309,126,1,37.67,37.67
124309,3,2,57.76,115.52
124309,99,2,29.77,59.54
124310,121,2,72.64,145.28
124311,224,2,127.22,254.44
124311,43,3,60.3,180.9
124311,68,1,65.71,65.71
124312,189,2,95.46,190.92
124313,130,1,55.78,55.78
124314,60,2,50.56,101.12
124314,147,1,22.26,22.26
124314,44,2,69.1,138.2
124314,165,1,65.52,65.52
124314,163,1,71.4,71.4
124315,149,1,18.9,18.9
124316,116,1,88.72,88.72
124316,220,1,67.82,67.82
124317,91,3,41.05,123.15
124317,196,5,34.49,172.45
124318,127,1,19.4,19.4
124318,123,1,88.23,88.23
124318,195,5,108.2,541.0
124318,176,3,35.71,107.13
124318,121,1,72.64,72.64
124318,72,7,121.24,848.68
124319,167,1,83.06,83.06
124320,152,2,41.94,83.88
124321,198,1,38.07,38.07
124322,176,7,35.71,249.97
124322,46,1,56.35,56.35
124322,9,3,14.26,42.78
124323,239,1,48.75,48.75
124323,176,11,35.71,392.81
124323,62,1,45.21,45.21
124323,159,2,87.96,175.92
124323,177,1,82.73,82.73
124324,206,1,131.86,131.86
124325,95,3,39.4,118.2
124326,112,3,62.26,186.78
124327,129,3,78.06,234.18
124327,204,2,84.64,169.28
124328,9,1,14.26,14.26
124329,18,3,110.08,330.24
124329,135,2,165.92,331.84
124330,239,1,48.75,48.75
124331,202,1,70.33,70.33
124331,89,2,49.89,99.78
124331,242,5,54.3,271.5
124332,191,1,86.49,86.49
124333,131,1,55.06,55.06
